LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,c_id,class,NUM_PT,CENTX,CENTY,DIST_FROM_CENTER,AREA,LENGTH,NUM_WAFER_PT,WAFER_CENTX,WAFER_CENTY,NUM_CLUSTER
L9223780,249,KD5RY249WFF0,2,none,9,37.86181411111111,-25.766570222222224,45.797741306761424,3726.4957997019737,132.7748519672916,24,13.991384000000002,0.9470354583333354,2.0
L9223780,342,KD5RU342WFC3,0,none,23,-2.8769598695652294,3.0876070869565204,4.22021511472021,40138.8438310838,254.06506621220353,644,40.40832527329196,-54.03511105900619,6.0
L9223780,342,KD5RU342WFC3,1,none,12,-117.567031,15.366181166666669,118.56696969140175,0.372735436279501,9.307157831654365,644,40.40832527329196,-54.03511105900619,6.0
L9223780,342,KD5RU342WFC3,2,focus_spot,104,-105.72265456730769,-41.44896796153845,113.55745961333807,271.680161238291,26.638784420517183,644,40.40832527329196,-54.03511105900619,6.0
L9223780,342,KD5RU342WFC3,3,none,9,-91.15800822222224,9.933661666666668,91.69765589779566,1.03751365652001,10.635740032957273,644,40.40832527329196,-54.03511105900619,6.0
L9223780,342,KD5RU342WFC3,4,none,5,-28.814888200000002,-126.864363,130.09559708681255,0.00012082154449993523,0.01630150769100213,644,40.40832527329196,-54.03511105900619,6.0
L9223780,342,KD5RU342WFC3,5,focus_spot,485,81.4044158907217,-62.38164877731956,102.55802762673646,0.3447117192739991,0.8891865757044453,644,40.40832527329196,-54.03511105900619,6.0
L9223780,342,KD5RU342WFC3,7,none,6,-3.592198666666668,9.448421,10.108241719213227,269.283424350615,22.038873226308485,644,40.40832527329196,-54.03511105900619,6.0
L9223780,358,KD5RU358WFC7,0,none,18,-11.510872944444449,28.67007138888889,30.89454950937347,37879.20853083681,241.37254409436557,242,72.21906391735541,-47.644670475206624,2.0
L9223780,358,KD5RU358WFC7,1,none,5,-10.1290212,-32.984715200000004,34.50490555406812,0.17601429385050055,1.166125809672354,242,72.21906391735541,-47.644670475206624,2.0
L9223780,358,KD5RU358WFC7,3,scratch,219,80.98106980365297,-54.251817187214634,97.47406493349435,101.63370360400343,25.863443307895707,242,72.21906391735541,-47.644670475206624,2.0
L9223790,180,DC6DM180JKD3,0,none,24,-36.66678870833333,-0.7911240833333332,36.67532237754415,34281.23159916449,260.8523364349776,63,5.181101380952381,-2.6127968253968277,6.0
L9223790,180,DC6DM180JKD3,1,none,6,-32.520842666666674,-49.35889016666667,59.10926531632034,162.93152048341545,26.98186312698307,63,5.181101380952381,-2.6127968253968277,6.0
L9223790,180,DC6DM180JKD3,2,focus_spot,5,1.6879348,4.5829592,4.883916350421625,24.2850151989675,8.463604194819723,63,5.181101380952381,-2.6127968253968277,6.0
L9223790,180,DC6DM180JKD3,4,none,9,44.16859644444445,78.81570133333334,90.34810284968574,1540.8337095431843,106.54388656782342,63,5.181101380952381,-2.6127968253968277,6.0
L9223790,180,DC6DM180JKD3,5,none,6,63.21625066666667,15.845370166666667,65.17185054967769,680.5228166334432,81.0311165102145,63,5.181101380952381,-2.6127968253968277,6.0
L9223790,180,DC6DM180JKD3,6,none,6,86.74968966666665,-55.719399166666676,103.10266776741184,551.4228227275886,40.93853875071954,63,5.181101380952381,-2.6127968253968277,6.0
L9223790,180,DC6DM180JKD3,7,none,7,13.68352685714286,-48.92540214285714,50.80289245791464,937.6273646403403,83.55566290661892,63,5.181101380952381,-2.6127968253968277,6.0
L9223790,181,DC6DM181JKA2,0,none,25,8.078942879999998,-22.123935799999995,23.55287356865026,43805.82694040202,262.15821999423815,89,-6.243592505617967,-16.411913831460666,6.0
L9223790,181,DC6DM181JKA2,1,focus_spot,5,0.5147558,-3.0549282,3.0979928729402975,1.7758831964609998,2.322431301381593,89,-6.243592505617967,-16.411913831460666,6.0
L9223790,181,DC6DM181JKA2,4,none,11,55.846660727272734,45.56730390909092,72.07793490334306,1420.273609376369,92.46061810793347,89,-6.243592505617967,-16.411913831460666,6.0
L9223790,181,DC6DM181JKA2,5,none,12,-75.43532191666667,49.514226666666666,90.23384306937821,1139.6795609876203,78.87150744544766,89,-6.243592505617967,-16.411913831460666,6.0
L9223790,181,DC6DM181JKA2,6,none,20,3.5142309,-86.1308741,86.2025364594834,4646.2726650318455,95.7613416871423,89,-6.243592505617967,-16.411913831460666,6.0
L9223790,181,DC6DM181JKA2,7,scratch,5,-96.45418839999999,-13.975516399999998,97.4614052769062,85.19583788315201,48.41163135188395,89,-6.243592505617967,-16.411913831460666,6.0
L9223790,181,DC6DM181JKA2,8,none,11,-5.211833181818185,-17.745754,18.495269399054916,1215.3035913444241,87.53150763270844,89,-6.243592505617967,-16.411913831460666,6.0
L9223790,182,DC6DM182JKE4,0,none,25,-35.04556868,8.141271879999998,35.978774186020786,41243.83158294863,267.1511849053293,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,2,scratch,5,1.2351914000000002,2.4866266,2.77651033537812,5.890522670920999,8.402542737004437,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,4,none,7,72.75974628571429,-49.651845571428574,88.0868119993595,3.627036849998494e-05,0.0077581261268396965,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,5,focus_spot,8,111.877102375,-38.55997475,118.33578363515775,41.39966837437548,12.812556026461891,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,6,focus_spot,11,116.46446936363635,13.874853272727272,117.28803936247337,172.97413060524704,18.714124701301955,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,7,none,10,1.3367125999999998,90.41303610000001,90.42291688170043,2539.5824626461426,102.68537229179248,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,8,none,9,-8.56769111111111,17.414577666666666,19.40806137366063,1140.2060693986707,89.84181851597437,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,9,none,5,101.2081124,22.046776800000004,103.58157356808233,319.97817046760804,33.87767995775408,88,22.915200681818185,5.7072431704545465,8.0
L9223790,182,DC6DM182JKE4,11,none,8,-30.15521925,-47.6754555,56.41175679898695,939.677588746252,86.26821848190798,88,22.915200681818185,5.7072431704545465,8.0
L9223790,183,DC6DM183JKB3,0,none,21,4.371381190476192,23.858625285714275,24.25578228044962,39999.260861377385,258.01429766184276,64,7.050926828124994,7.960694437500002,5.0
L9223790,183,DC6DM183JKB3,2,none,10,0.9553934000000005,-80.2082734,80.21396323806667,2017.5121183108906,70.21746472115314,64,7.050926828124994,7.960694437500002,5.0
L9223790,183,DC6DM183JKB3,3,none,5,-62.157086400000004,-20.4568924,65.43689965456984,175.51237222591402,44.8840356608571,64,7.050926828124994,7.960694437500002,5.0
L9223790,183,DC6DM183JKB3,4,none,6,44.345242500000005,-18.440819666666666,48.02670467940026,568.5677344396056,63.27631041348502,64,7.050926828124994,7.960694437500002,5.0
L9223790,183,DC6DM183JKB3,5,none,8,83.28190812500002,50.312058,97.29943165885558,562.7714127413765,35.25195550506036,64,7.050926828124994,7.960694437500002,5.0
L9223790,183,DC6DM183JKB3,6,none,14,-19.40249357142857,44.35492592857143,48.41297564618793,1704.7767675389387,111.36939947662988,64,7.050926828124994,7.960694437500002,5.0
